admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat,taxoncode,previously_obs
ANTI,,ANTI 1,ANTI-0072,Forest,2018,23-05-2018,10:01:00,10:11:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,26.10000038,61.20000076,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0072,Forest,2018,23-05-2018,10:01:00,10:11:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,26.10000038,61.20000076,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0072,Forest,2018,23-05-2018,10:01:00,10:11:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,26.10000038,61.20000076,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,24-05-2018,07:09:00,07:19:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,14,87.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,24-05-2018,08:34:00,08:44:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,27.29999924,52.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,24-05-2018,07:22:00,07:32:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,23.79999924,57.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,24-05-2018,09:53:00,10:03:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.20000076,68.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,24-05-2018,10:10:00,10:20:00,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.5,68.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,24-05-2018,10:27:00,10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
